18.2674 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14CB4B50>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
18.2674 	EXP 	window1: recordFrameIntervals = False
18.4345 	EXP 	window1: recordFrameIntervals = True
18.6192 	EXP 	window1: recordFrameIntervals = False
18.6550 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
18.7883 	EXP 	Created introtext = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='introtext', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
19.0622 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
19.1943 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
19.4490 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
19.5175 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
19.5182 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
19.5298 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
19.6350 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=7, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=1, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['1', '2', '3', '4', '5', '6', '7'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=6.0, win=Window(...))
19.6357 	EXP 	Created short_blank = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='short_blank', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
19.6455 	EXP 	Created text_7 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_7', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
19.6461 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
19.6856 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
19.6927 	EXP 	rating: flipVert = False
19.6927 	EXP 	rating: autoLog = True
19.6927 	EXP 	text_11: autoDraw = True
23.7678 	DATA 	Keypress: space
23.7843 	EXP 	text_11: autoDraw = False
23.7843 	EXP 	introtext: autoDraw = True
27.4741 	DATA 	Keypress: space
27.4907 	EXP 	introtext: autoDraw = False
27.4907 	EXP 	text: autoDraw = True
35.0545 	DATA 	Keypress: space
35.0711 	EXP 	text: autoDraw = False
35.0711 	EXP 	text_2: autoDraw = True
35.9098 	DATA 	Keypress: space
35.9264 	EXP 	text_2: autoDraw = False
35.9264 	EXP 	text_3: autoDraw = True
53.2005 	DATA 	Keypress: space
53.2171 	EXP 	text_3: autoDraw = False
53.2171 	EXP 	text_4: autoDraw = True
56.6721 	DATA 	Keypress: space
56.6886 	EXP 	text_4: autoDraw = False
56.6886 	EXP 	text_5: autoDraw = True
57.1797 	EXP 	Imported verbs_norming_eng_sept2019_simple.csv as conditions, 128 conditions, 1 params
57.1804 	EXP 	Created sequence: random, trialTypes=128, nReps=1, seed=None
57.1808 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', u'WADE')])
57.1827 	EXP 	Imported leg_first.csv as conditions, 2 conditions, 2 params
57.1830 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
57.1833 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Leg'), ('category_lowercase', u'leg')])
57.2164 	EXP 	RatingScale rating: reset()
57.2423 	EXP 	text_5: autoDraw = False
57.2423 	EXP 	text_10: text = u'Leg-relatedness\n\nHow leg-related is the verb WADE?'
57.2423 	EXP 	text_10: autoDraw = True
57.2423 	EXP 	rating: autoDraw = True
69.4347 	DATA 	Keypress: 4
71.1621 	DATA 	Keypress: return
71.1645 	DATA 	RatingScale rating: (key response) rating=4
71.1646 	DATA 	RatingScale rating: rating RT=13.948
71.1646 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 12.22), (4, 13.947)]
71.1953 	EXP 	text_10: autoDraw = False
71.1953 	EXP 	rating: autoDraw = False
71.1953 	EXP 	short_blank: autoDraw = True
71.3803 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Arm'), ('category_lowercase', u'arm')])
71.4194 	EXP 	RatingScale rating: reset()
71.4302 	EXP 	short_blank: autoDraw = False
71.4302 	EXP 	text_10: text = u'Arm-relatedness\n\nHow arm-related is the verb WADE?'
71.4302 	EXP 	text_10: autoDraw = True
71.4302 	EXP 	rating: autoDraw = True
73.7112 	DATA 	Keypress: 4
75.7740 	DATA 	Keypress: 1
77.0822 	DATA 	Keypress: return
77.0847 	DATA 	RatingScale rating: (key response) rating=1
77.0847 	DATA 	RatingScale rating: rating RT=5.665
77.0848 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 2.293), (1, 4.357), (1, 5.665)]
77.1155 	EXP 	text_10: autoDraw = False
77.1155 	EXP 	rating: autoDraw = False
