15.0278 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15A35970>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
15.0279 	EXP 	window1: recordFrameIntervals = False
15.1950 	EXP 	window1: recordFrameIntervals = True
15.3796 	EXP 	window1: recordFrameIntervals = False
15.4167 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
15.5512 	EXP 	Created introtext = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='introtext', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
15.7995 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
15.9670 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.0419 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.0426 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.0529 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
16.1625 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=7, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=1, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['1', '2', '3', '4', '5', '6', '7'], rightKeys=['right'], scale=unicode(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=6.0, win=Window(...))
16.1632 	EXP 	Created short_blank = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='short_blank', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.1639 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.1943 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.2016 	EXP 	rating: flipVert = False
16.2016 	EXP 	rating: autoLog = True
16.2016 	EXP 	text_11: autoDraw = True
17.2244 	DATA 	Keypress: space
17.2409 	EXP 	text_11: autoDraw = False
17.2409 	EXP 	introtext: autoDraw = True
27.7565 	DATA 	Keypress: space
27.7731 	EXP 	introtext: autoDraw = False
27.7731 	EXP 	text: autoDraw = True
45.1310 	DATA 	Keypress: space
45.1476 	EXP 	text: autoDraw = False
45.1476 	EXP 	text_2: autoDraw = True
56.5015 	DATA 	Keypress: space
56.5181 	EXP 	text_2: autoDraw = False
56.5181 	EXP 	text_4: autoDraw = True
59.2688 	DATA 	Keypress: space
59.2854 	EXP 	text_4: autoDraw = False
59.2854 	EXP 	text_5: autoDraw = True
59.7772 	EXP 	Imported verbs_norming_swe_sept2019_simple.csv as conditions, 169 conditions, 1 params
59.7781 	EXP 	Created sequence: random, trialTypes=169, nReps=1, seed=None
59.7785 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', u'KNIPA')])
59.7805 	EXP 	Imported leg_first_swe.csv as conditions, 2 conditions, 2 params
59.7807 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
59.7810 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Ben/f\xf6tter'), ('category_lowercase', u'ben/f\xf6tter')])
59.8221 	EXP 	RatingScale rating: reset()
59.8557 	EXP 	text_5: autoDraw = False
59.8557 	EXP 	text_10: text = u'Ben/f\xf6tter\n\nHur starkt f\xf6rknippar du verbet KNIPA med ben/f\xf6tter?'
59.8557 	EXP 	text_10: autoDraw = True
59.8557 	EXP 	rating: autoDraw = True
73.1215 	DATA 	Keypress: 6
74.7315 	DATA 	Keypress: return
74.7340 	DATA 	RatingScale rating: (key response) rating=6
74.7341 	DATA 	RatingScale rating: rating RT=14.911
74.7341 	DATA 	RatingScale rating: history=[(None, 0.0), (6, 13.301), (6, 14.911)]
74.7648 	EXP 	text_10: autoDraw = False
74.7648 	EXP 	rating: autoDraw = False
74.7648 	EXP 	short_blank: autoDraw = True
74.9497 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Armar/h\xe4nder'), ('category_lowercase', u'armar/h\xe4nder')])
75.0000 	EXP 	RatingScale rating: reset()
75.0162 	EXP 	short_blank: autoDraw = False
75.0162 	EXP 	text_10: text = u'Armar/h\xe4nder\n\nHur starkt f\xf6rknippar du verbet KNIPA med armar/h\xe4nder?'
75.0162 	EXP 	text_10: autoDraw = True
75.0162 	EXP 	rating: autoDraw = True
75.6707 	DATA 	Keypress: 4
80.9367 	DATA 	Keypress: return
80.9392 	DATA 	RatingScale rating: (key response) rating=4
80.9393 	DATA 	RatingScale rating: rating RT=5.939
80.9393 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 0.672), (4, 5.939)]
80.9700 	EXP 	text_10: autoDraw = False
80.9700 	EXP 	rating: autoDraw = False
80.9700 	EXP 	short_blank: autoDraw = True
81.1712 	EXP 	short_blank: autoDraw = False
81.1712 	EXP 	text_5: autoDraw = True
81.6580 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', u'NAPPA')])
81.6605 	EXP 	Imported leg_first_swe.csv as conditions, 2 conditions, 2 params
81.6607 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
81.6610 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Ben/f\xf6tter'), ('category_lowercase', u'ben/f\xf6tter')])
81.7088 	EXP 	RatingScale rating: reset()
81.7245 	EXP 	text_5: autoDraw = False
81.7245 	EXP 	text_10: text = u'Ben/f\xf6tter\n\nHur starkt f\xf6rknippar du verbet NAPPA med ben/f\xf6tter?'
81.7245 	EXP 	text_10: autoDraw = True
81.7245 	EXP 	rating: autoDraw = True
90.5799 	DATA 	Keypress: 2
93.3135 	DATA 	Keypress: 1
93.7520 	DATA 	Keypress: return
93.7521 	DATA 	RatingScale rating: (key response) rating=1
93.7522 	DATA 	RatingScale rating: rating RT=12.043
93.7522 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 8.872), (1, 11.607), (1, 12.043)]
93.7829 	EXP 	text_10: autoDraw = False
93.7829 	EXP 	rating: autoDraw = False
93.7829 	EXP 	short_blank: autoDraw = True
93.9678 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Armar/h\xe4nder'), ('category_lowercase', u'armar/h\xe4nder')])
94.0172 	EXP 	RatingScale rating: reset()
94.0343 	EXP 	short_blank: autoDraw = False
94.0343 	EXP 	text_10: text = u'Armar/h\xe4nder\n\nHur starkt f\xf6rknippar du verbet NAPPA med armar/h\xe4nder?'
94.0343 	EXP 	text_10: autoDraw = True
94.0343 	EXP 	rating: autoDraw = True
96.8354 	DATA 	Keypress: 1
98.5460 	DATA 	Keypress: 2
99.5547 	DATA 	Keypress: return
99.5548 	DATA 	RatingScale rating: (key response) rating=2
99.5549 	DATA 	RatingScale rating: rating RT=5.537
99.5549 	DATA 	RatingScale rating: history=[(None, 0.0), (1, 2.819), (2, 4.531), (2, 5.537)]
99.5856 	EXP 	text_10: autoDraw = False
99.5856 	EXP 	rating: autoDraw = False
99.5856 	EXP 	short_blank: autoDraw = True
99.7868 	EXP 	short_blank: autoDraw = False
99.7868 	EXP 	text_5: autoDraw = True
100.2736 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', u'R\xd6RA')])
100.2762 	EXP 	Imported leg_first_swe.csv as conditions, 2 conditions, 2 params
100.2765 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
100.2768 	EXP 	New trial (rep=0, index=0): OrderedDict([('category', u'Ben/f\xf6tter'), ('category_lowercase', u'ben/f\xf6tter')])
100.3252 	EXP 	RatingScale rating: reset()
100.3402 	EXP 	text_5: autoDraw = False
100.3402 	EXP 	text_10: text = u'Ben/f\xf6tter\n\nHur starkt f\xf6rknippar du verbet R\xd6RA med ben/f\xf6tter?'
100.3402 	EXP 	text_10: autoDraw = True
100.3402 	EXP 	rating: autoDraw = True
104.2146 	DATA 	Keypress: 5
104.5668 	DATA 	Keypress: return
104.5694 	DATA 	RatingScale rating: (key response) rating=5
104.5694 	DATA 	RatingScale rating: rating RT=4.244
104.5694 	DATA 	RatingScale rating: history=[(None, 0.0), (5, 3.891), (5, 4.244)]
104.6001 	EXP 	text_10: autoDraw = False
104.6001 	EXP 	rating: autoDraw = False
104.6001 	EXP 	short_blank: autoDraw = True
104.7850 	EXP 	New trial (rep=0, index=1): OrderedDict([('category', u'Armar/h\xe4nder'), ('category_lowercase', u'armar/h\xe4nder')])
104.8349 	EXP 	RatingScale rating: reset()
104.8516 	EXP 	short_blank: autoDraw = False
104.8516 	EXP 	text_10: text = u'Armar/h\xe4nder\n\nHur starkt f\xf6rknippar du verbet R\xd6RA med armar/h\xe4nder?'
104.8516 	EXP 	text_10: autoDraw = True
